	15948X11	15948X12	15948X13	15948X14	15948X15	15948X16	15948X17	15948X18	15948X20
Trim3	8.986105382577852	8.357386214959059	7.587541260667188	9.832285844943836	8.379412841805468	7.588965721569573	8.67923211952373	9.715701894980514	9.104102348307867
Otud4	28.293468295164512	29.021788352168	28.755145087692128	26.9177667232044	32.09992479640911	29.4538626170703	30.26701548058034	29.89602404886952	27.236699066702105
Asap3	3.7759237778205454	4.035747768599234	4.0923436214798485	3.5277433804041745	4.331511868994826	3.5193029583148467	4.548695127568114	4.406092790599669	3.471795985391962
Zfp39	2.2009763045722233	2.075185181362484	2.309536885528189	1.7760814382718504	2.121652633043864	2.576884838487662	2.1081968071132353	2.769408448818731	1.7646512006745838
Tns2	31.658180868917288	33.4955840357842	31.616472892636853	34.63209795015164	38.62168355399688	29.230764979662066	33.406317561176415	28.058220108636903	38.29163769107481
Zfp113	2.5133317311148193	1.9606353259108122	2.1090663089986434	2.423648077670935	2.8443836518015178	2.001201330971324	2.0613282411861245	1.9980832517907012	1.8762464047260297
Apln	6.181083209314729	6.774971717858329	6.163557622358001	5.7685367924946185	4.509258310700538	5.385012835843527	5.340094410837844	5.829530030962809	5.208804632152822
Hk1	53.90700800817734	50.89050564727621	48.32141673545799	54.60141249398909	51.90935990970126	59.10646774142391	54.353459376691305	48.26948159459197	74.43670530484128
Ss18	14.238343629195002	13.745219724029209	13.367432743507878	14.860303102745846	13.923395975947692	14.723549321568443	13.982397515606367	14.236026432960726	15.415466179611393
Frem2	2.933127038295974	2.901837036025438	3.78888213778182	3.0113508849600543	2.4161526538653617	2.0836149327076168	2.8175927917510086	2.3660813835709416	2.803004303896611
Zscan21	5.714847721376266	5.6693380171652095	6.205119837995921	6.207155379103424	6.105124320242167	6.651156537126669	6.62362451226811	7.094768483888763	6.850353650633499
Mmaa	8.503472723413815	8.47048090400133	8.025534629014846	8.023925162987886	8.256404282649342	8.649097319623081	8.401014458123157	8.359084429756976	7.72455309745128
Zfp146	22.768236004515323	22.40977075384493	20.96960785274714	21.272337499249026	22.73832493529098	23.63160456902235	21.515632921060515	22.469852735588656	23.076919273504902
Tspan15	3.3354443533343723	3.5321756051710675	3.4945978318630875	3.2434212921699777	2.6913406960777384	2.9849978532692205	3.1877987715357756	4.027289295665369	3.138190217177202
Apbb1	30.541006934195778	27.619569617001456	27.034636241621133	30.236902058458494	27.145146093586217	25.658120532771118	28.95561203820171	23.417609765497158	21.491555371252904
Smpd1	91.83168384077894	84.04554415374511	75.54918701349781	84.70929194904492	73.23791561549143	95.48229040171984	93.1403658980617	97.1177808209931	91.61045699471325
Paip2	111.84579832645625	110.93202391469694	124.51355272102309	115.57725218835324	117.74970958325491	111.80461145955871	106.70110767660061	122.60208269572801	112.73878287670908
Cavin3	9.932394086359654	10.110660579348785	10.352223919777522	9.902100085953228	8.358652634439204	11.610323641278724	12.958892479028105	13.326886683694585	12.521211179553802
Sh3glb1	64.8075529210038	67.1170189355526	69.14463978103937	62.9256249601018	65.93822272927112	69.31426494691615	64.04035327907425	74.57198474848056	66.69111420869302
Rbmxl1	3.5249438212441886	3.7419795158238807	3.2002131854015583	3.5264967896693338	3.145296869580702	3.203369377638178	2.883419738390147	2.9999147284407646	3.1546188146324217
Scd1	3.9772037158351043	4.50046495694523	5.349849349140401	5.478351874798225	3.437289334795932	4.218191248101114	2.7943849703288874	3.5850542583557576	3.932907162500319
Selenof	28.823760072887783	28.810413590793488	31.96785761822807	29.337274024815887	28.128733595149516	31.290437581684248	28.083017299330823	36.05102843899694	31.698133476410256
Rnf139	14.407266365429422	13.50766799530524	15.672387178018402	13.158319355986263	13.617282733882687	16.138126529903186	14.860404300927812	16.511330368534963	14.524686561578198
Trmt12	1.714832242416416	1.239096051745517	1.370095760644948	1.4640352839505706	1.5652607733233384	1.4628768105334653	1.5064695721319832	1.606033059488287	1.2329579112032567
Slc35b2	7.3353396310265175	7.224384300463319	6.996166830510286	8.543832491950493	7.118538166555289	6.751674620531661	7.550082696657647	6.373020825230048	6.5858376801028005
Lrg1	9.449335401783054	9.886997695961202	9.390540332962095	9.3176527254716	11.250033885538958	8.187282901260339	9.766320923907402	8.936692241034716	9.955978432274831
Rab11fip3	6.922790083884516	8.003089840515553	6.581434156107359	7.253808322545552	7.732673183166921	6.641753522346398	8.002110087365674	7.012555828744314	8.698322349236754
Dcaf15	3.463424227745679	3.1352720115281647	2.5661311530053452	3.5591025827972027	3.481046531676157	3.251756711197126	4.084534602436281	2.72120732598981	2.9378180569963046
Socs5	7.699458475526933	7.2306014986564895	7.6951124454936295	7.365376304272411	7.212895411666506	7.853779122723631	8.109066001560508	8.102926857832058	7.695271581345558
Ralgapa2	29.340311753703354	27.004322909216263	26.978882447354604	27.72957284201141	25.347645642779213	30.3539745716544	28.20821656020069	30.79339149993187	32.48654066242789
Setd7	15.351126492293341	17.005719082658562	17.09751597527574	14.863738372402958	15.860805791161258	16.783450423173463	17.86181223422109	21.432613045324693	18.89564980174501
Sik2	6.275438682977436	6.459056373636877	5.9355788651288695	5.364175470291482	6.578453722266306	6.0678462601192535	6.7423856714208625	5.60220019251376	6.756086248842408
Fam91a1	7.178775672145974	6.651995282666878	7.667642082609004	6.687798691994021	7.412748457262018	6.099786122327795	6.495868964349125	7.378341669310381	6.264077448392334
Tmprss13	0.7402869165991997	0.5838395590594679	0.6268522360464918	0.8372898246938675	1.1532040658929956	1.4158307940278259	0.6126636283080159	0.3983851660735234	2.115406215908823
Prmt9	4.879492202597316	5.529611685315141	4.730446296249977	5.231153998063487	5.115681236270489	5.650577785732966	6.029561611606672	5.120499460954782	5.296676829185286
Aff3	0.9736420035608101	1.1375853840648327	1.0576827714074801	1.0849938693370784	0.9979514090152581	1.139732010234047	1.0613089121407542	1.1615479642439854	1.0219492416201965
Cfap61	1.1709031398500185	1.1537869442578519	0.9963770299798929	1.398016112638285	1.8078996838453838	0.6059245844376213	0.6630293392894818	0.19401098507882694	0.3433963567095613
Arhgap10	24.52642025407801	23.691340444852152	24.157008075934808	21.093668641729487	22.2236323496484	24.97352903162311	21.11221182519423	25.346588771402622	24.554539022506958
Ddx1	22.974344496987428	24.616376696272813	25.74877228145346	23.66377583141702	24.51950937542377	22.841602293737637	20.769185230495726	23.121231766725185	19.534384574332027
Lrrc20	13.445323009502253	11.833312088286336	11.622276095216	11.393271029620783	11.795427500463651	13.740514587189823	12.80164874207319	14.765976057496466	13.346127727647074
Ndufc1	89.90304436115674	85.07611606505677	80.5484002397724	72.53220625598941	74.45139683905487	81.26007243385483	84.09736205143649	91.15216334258014	69.13378567187085
Ppp1r14a	4.279277973766548	4.682206221235266	5.531421112727793	4.821152583060584	5.23414964384728	3.1654995858053705	4.447051191527855	5.44319942698351	4.867895434016004
Dennd11	1.571411281863699	1.6493977714971462	1.6971243282536517	1.9689279877675283	1.4142370217589908	1.8956844523419139	1.7324309046165278	1.9558218053793464	1.5861996116291768
Elf2	17.21223763273735	16.699877645148405	16.6103310449837	17.53499060301185	16.56779209229382	16.356804447781172	15.520609214043747	15.463321230736225	16.529327950178416
Rbm17	27.65834239113615	26.633145548834936	25.76062788987494	27.672529692575935	26.54482575998059	29.72536309337595	25.48837786999374	27.811719398658713	26.39059946443167
Atg101	8.778595175246455	9.339833932122842	7.3410402118371145	7.88512276863839	8.920445796945662	9.405798747411627	10.50141237832616	8.618399092723891	8.249908907919593
Islr	12.96750901141378	13.747218329204529	14.793158200567849	15.155586129568983	13.812915836921844	12.062266940212773	15.054538975844258	18.5316903568242	14.074510703318175
Fam193a	11.549187713290399	11.829092567798437	10.579145853096913	11.736857905177278	12.69519509346301	11.075500066143249	10.609030835789934	11.271172223865783	12.047321258910241
Spry1	13.527501511996832	12.83258827312947	13.662377857449467	12.597521678524753	12.385767947582886	13.103965859619239	10.24636467024	15.664165678805773	13.211221126678057
Thap1	2.2544819588471015	2.6201162062669714	3.0652368735581312	2.198634998737056	2.948419312887491	2.9118611537304306	3.392897359164744	2.966682040632625	3.526307694575864
Lipt1	4.521163495393592	5.2695985966639585	4.337662695111835	5.175248535488762	5.074448941395206	5.6814381829035785	5.968743033192136	4.8170176747210975	3.8926773251811477
Fgf2	5.1149257041504885	5.916231515475296	6.612444512685023	5.094669577879444	8.093142437257322	5.41229943412646	5.1591241997024	4.7471175314015746	5.661587325159875
Hook3	17.174423112440564	18.04537830437527	18.963712647853452	18.173444043094108	18.538450583894296	17.74674851538789	17.656797757867274	18.685731283149416	16.80349027760167
Mxd4	19.635532745022218	17.87370543994668	19.25182278632105	22.196413915447266	23.343342493537275	23.00028905638547	22.665210880935646	26.393497977933336	29.249816770168227
Matr3	22.28932980586909	20.033979414913727	21.574656636042533	21.496041904832754	21.226943279495032	20.956873278129216	18.771323321932872	22.447475120141593	17.770208749115234
Clic4	115.46009980974692	119.70858675828632	115.35327796464225	114.98248840137269	113.32712204701285	107.03873292591723	109.22286615411313	105.1825497429546	112.3601251142908
Zfp692	5.288022355210866	5.020030124928388	4.626301826421992	4.566395766607731	4.726888456164835	5.577788088395791	5.267868240221281	3.836489262261827	3.7909509602643516
Pomk	3.98931255637598	2.9866457762233547	3.5656956004655824	3.5236953770557307	3.8734030609163126	3.791746128705575	3.0722913264274214	2.886316884084115	3.759886713410161
Mex3c	8.222642652301635	8.219585510645011	9.409735988250281	8.72232899239679	8.61228419607841	9.47523358571431	9.218910347841502	10.352223629301838	8.621452378413343
Aagab	4.502743377452094	4.2944300018465595	3.794312074322308	4.120451941270331	4.599468814697994	5.333301415659785	5.101045778854999	5.762964259207136	4.599714072535606
Hgsnat	9.648616114839985	10.18185775033529	8.651745609718946	9.797241102818369	9.552215940542816	9.891370220637604	11.776784838038125	11.804711452171922	9.924051393470592
Kin	8.285286837795285	7.778348071584604	8.57920602325801	9.070748112473511	8.671406447865824	8.115057343215195	8.835220657720317	8.31394477694832	9.228580635564478
Rsrp1	57.90113905686329	57.6416036528426	58.00386398540324	59.64003228704846	61.444180833635826	56.100032946842965	55.7135339282164	56.467321489200444	46.44299921542176
4932438A13Rik	19.138363068299647	19.8630813471246	19.62138831731745	19.677218350322132	20.907707406285095	18.533896327588582	18.572270300566963	18.378466112860178	18.051944913652502
Gemin5	3.6186091660290747	4.056957480173269	3.6832487433079413	2.7862878402076148	3.630356952130904	4.020066157644435	3.973200380989689	4.105981219131292	3.2680586223205683
Stag1	13.23321088131302	12.903105390182505	14.34516027287084	15.04637001467271	14.883135051100135	13.706276608528347	14.007070897032609	14.935214722599435	13.689972256490005
Tbcel	5.26027003048	6.046115551976577	5.882041838099086	5.154547541346807	5.8746584713984875	5.2125226512928435	5.550094281191137	4.636698711885453	5.1592085513954
Ldlrap1	3.197820591454154	3.861390894915439	3.1707334387111397	3.070062690544181	3.7650269731209676	3.188808094657265	4.148818263767495	3.329447198746594	3.4644917353006517
Lsm1	3.099444042720568	3.0313444819752395	3.055404440061383	3.0608398210269625	2.945223589909845	3.2309439486695823	2.426325118303948	2.9450781728797373	2.3877913671360895
Ttc13	6.14594276935647	6.700707910158242	5.936436257902194	6.257611893488501	5.895982273955961	5.748224309987634	5.415262390909213	6.39655081347411	5.913456625364659
Man1c1	6.923797229317962	7.809193950934983	6.273535627287312	5.746007652870343	6.023183211196605	3.9685301747341986	5.903140749529833	4.807293661476953	5.900161568767741
Jade3	1.2910015017409124	1.211843348122269	1.4689612178682525	1.2515715926212243	1.2293858421673478	1.0605890893594174	1.2186855400354726	1.406872886962183	1.0339188678468219
Bag4	2.905456028500729	2.821195336945033	2.729006651946831	2.674656749268187	2.9016390750758108	2.963778694553326	2.7521802601623673	3.0401243723308227	2.830443840052694
Tap1	2.8506304966921494	3.1803104370209336	3.012281975304167	2.163521185252909	3.093301078244971	2.840711899958156	5.1892408281724665	3.085082774178841	2.124686685655237
Bbs7	4.240862874499389	4.107877792686663	3.974399481334963	5.373629852628823	4.807628270278196	4.3834374304121635	3.822782389879969	3.8168570600451917	3.5496958005303716
Capn15	1.924864618881733	1.8792725137420716	1.9336506679011138	2.5003117924523925	2.358694340168987	1.729615379514054	2.048696783357913	1.933191514280474	1.8563167679682626
Larp1	16.206446674798112	17.776549067574997	15.30648285750834	15.274687002885829	17.345665413431124	14.12642660609205	16.88792816631707	14.50944021353244	17.788725014431265
Fam53a	3.9569914345572164	3.888598714692964	3.743314214358115	4.0519192512313165	3.5551168616636355	3.9841020323975616	3.70897918633806	3.9112578921839773	4.149615815132575
Slc9a7	2.329453997372798	1.377241302689956	2.1256392130467847	2.719477733616706	2.020289308243469	3.258890784661182	3.4295667675389665	2.5388596053406367	2.502559947386437
Taf2	8.900824983833163	9.316189892623967	8.77712017666154	8.810575175205974	8.742406102166399	9.032499535900834	8.002165145230594	8.445380148505025	8.962210585882179
Paqr7	3.8345472069666524	3.5965303394725776	4.297469378811688	2.8646094006296954	2.859136192849349	5.882677242791671	4.410207353984128	4.734050205862419	3.8673200961262713
Nudt22	11.768044641066327	9.135401147883174	9.478730223536187	9.622200212768016	8.886100653028068	11.28838065508672	12.66104883942839	10.60231761639845	10.976724253806186
Actr1b	28.579024439948487	29.773676100071228	27.92134892483613	29.397578657563933	27.824943917899084	31.865346944035743	29.02363471433862	34.945910114277595	31.41257569652992
Letmd1	5.236793148935699	5.0547186221324365	4.765144311781825	4.896704133681517	5.254516560704649	5.641481425774912	6.190783586181202	5.909084053975929	5.350596412517592
Uvssa	3.3210877399215266	3.3394113439741018	3.667422851219199	3.401422563251214	4.058439583575868	3.204075721292291	3.4600316395998876	3.8821617534792305	3.550752965536858
Dipk2b	5.333948941033804	5.602906791471075	5.522802888460482	4.903100570204415	5.625812942359047	5.1328418468828145	6.179055881172389	7.6109897675098095	4.5638693482587
Sf3b6	11.353880142039715	10.72602358397093	12.087473764811843	11.683692437786073	11.558577300189253	11.112755341625393	10.272936965640094	11.902524113401089	10.63094236950631
Letm2	4.5772167399904555	4.126916552192159	4.445824071557037	4.359111493409331	5.429596991525517	3.8480700430823522	5.905007515946767	5.679913322709759	4.616337034716968
Srrt	20.2467241393486	22.145686207690684	21.188911520529853	20.459687910637616	19.969238758077953	19.83380426475091	19.613576489244522	18.467998055836908	18.70961484474622
Pafah2	3.8739413713343054	3.9113817984870662	4.1578241474247255	3.8326133022251683	4.529781000535016	4.124163724867846	4.4284052745822455	4.200792010604412	3.6583363140366933
Kdm6a	15.40151154531689	15.322468360421691	16.651235607708717	15.65654380028656	15.676673452789535	14.623731003319252	14.61340822192438	15.98796529248358	14.707236731457368
Enpp1	1.8268746095097101	2.029828606012097	2.22613324518478	1.9473046724946648	1.6641144860254764	1.824263611251435	1.9557262051640467	2.7087487188286685	1.9831717647710732
Ctbp1	29.33290216434405	27.56430937999652	25.41490583491647	27.358998168835583	26.265685335498482	26.001269778167202	26.867373557257654	26.898035555038124	26.87307625832505
Hhat	1.5745119888358126	1.166959882444086	1.5400625558500292	1.3627463806106843	1.626121313092994	1.4664117524840095	1.8113468412383908	1.5394738139143385	1.9583271976234695
Trmt6	2.7290158622623757	2.8759839249411763	2.734711431496268	2.616908722496124	2.6908690804579765	2.8562076552769384	2.6528657197940753	2.6147803652376846	2.3836556056509717
Spon2	5.150542393408725	5.9211274001222955	4.600428711547802	4.555230984782284	3.9606072721572687	5.432774689846625	7.493832368867352	6.195132844158493	5.582755995154357
Rcor3	12.575849876144227	12.341698550067655	12.922385501309686	12.10197263706354	14.198207555435584	13.551416608098037	16.016799836663832	13.822175279282844	13.266010209094658
Atp11b	8.135460711249591	7.804637099704525	8.137721792446454	8.411211436593963	8.554526462241062	7.8354432126940115	7.612848705000897	8.193068419372127	8.617905477364916
Icam1	6.6333796096847415	6.823728111158125	5.717244765302729	6.5226505210598	7.401182745341299	5.074650333150621	5.424449649255078	6.425551986291184	6.441920301301998
Cnnm4	1.4765620828369221	1.4492570307401718	1.453912556499959	1.5365263960655002	1.352864490688524	1.4513277613731463	1.4027856964956968	1.4973686569720417	1.3825446641378338
Tbc1d2b	4.053979479390943	4.646917598867923	4.05563450863063	3.871009440161591	4.114065610475184	4.474034817729635	4.269816826693461	4.384444132127835	5.131809782570442
Serpine1	10.330724756269944	18.548095422325765	19.478879803662114	18.717521272491737	25.860982731886228	28.880409013083703	25.5582148402453	26.848416967701795	33.71711760291878
Ranbp10	6.127074717525576	6.843654219998169	6.14749882095252	5.630569007620122	6.335354644702073	6.294952286936076	6.882294194078472	5.764000900371103	7.337408913985656
Dmxl1	19.48408729268643	18.671109548584305	18.955312698532296	18.18541852900783	17.93573234656357	20.012150357718692	19.067375353181607	20.140326776660224	19.299039645465513
Endod1	2.2461060071783265	2.7641659894192787	3.052720138528238	2.9523229900439247	2.534444331570692	2.747091829217748	3.280131850047852	3.913948581259396	3.3300025742342423
Depdc5	4.35577933230881	4.080509203903441	4.188265860435794	4.299059305587975	4.005646347311326	3.517863903272157	4.446350728112042	3.503584830781134	3.8609036307897218
Slc30a1	5.555825871737969	6.0318276602064635	6.594260793574508	5.965747024605181	7.253359920317274	6.21248409049967	7.471778962747498	6.787564502850815	5.897472955612686
Cep85	19.018235987841503	24.481010398867596	21.009298348123615	19.142969152591363	18.935312994933458	16.2647790317268	20.001796658831463	20.4999680448557	14.403306070015889
Arid5a	3.245411276021527	4.295204585956999	3.6495436267191677	4.033760213889315	3.073502145292874	2.215836929461427	2.9047211153622046	1.8163777157630296	2.1267745823919624
Azin1	27.162285863981687	24.368356207030338	27.21367901302294	25.499068949236356	24.110430535340463	24.832119974417	24.14881212687766	23.14281669735752	20.47131914004754
Ints7	5.65615726423598	5.992662237244467	6.023404808529151	5.4878734236434035	5.503002552331919	4.280591100851661	4.818099482344524	4.126258028309923	4.027086442660401
Klf10	7.06205258333482	7.982845996381367	9.466793583416754	8.033196231992248	9.447485175123642	9.357785724390876	12.790242180162759	11.410035592535243	12.13000902617377
Uggt1	12.21957674140973	13.085799867766703	13.755316855572573	12.727570709164493	14.119404221402885	12.132915986284285	12.97627341189347	13.223847163196405	12.87889901321453
Thoc2	15.386795001210473	15.929748611708174	16.6130851806201	16.56052371825911	17.42595043762073	16.439389303524347	14.96547665477427	17.367962485468244	15.812916362055892
Asxl2	7.107192438947937	7.01274516745849	6.853460572251151	6.810564626265378	8.036848097920302	6.2647012802613835	6.372094467498436	6.441773077517774	6.629991287020211
Ubr5	51.065354546191166	54.97418302505905	55.29017422950637	53.85797491271468	56.759036670572414	51.28457169373719	51.152570941157364	52.84621040734288	52.28958225621497
Slc2a12	2.3503026591961262	2.1942184448766717	2.3390687063699858	1.9747168637934083	2.4357891731737915	3.468054935119275	3.478885268432671	2.936915457563697	2.601073536669369
Nenf	58.10912057001458	55.28480990482193	57.455646872380136	63.71414470578146	52.7821965085219	53.362700789463844	49.79164922177348	53.31327740647259	52.099643159085126
Fam168b	13.578325346322705	14.16840004778257	14.51134628452262	13.567377536690588	13.702375745593272	12.551572321907416	13.691562410591734	13.818745876233839	14.171561934734216
Pank2	9.096406637753338	9.403477575725791	9.39742630024437	10.153968645579218	9.721329787625063	8.772442463137246	8.718686218187614	8.88911298827593	9.011055263829144
Ppfia1	20.555666788938144	20.65265745678791	18.174777609966156	22.115422230403627	16.661975855926546	15.38148080923571	20.449491355162415	15.70308578176289	17.54494135179178
Mavs	22.86917990113986	25.0592398530474	21.708757239875528	22.346509868646276	22.704985640125436	23.390617736860097	24.225214884287475	22.58206631753954	26.85145134317791
Bcdin3d	1.0514385817919232	0.9611270333132029	0.5860373108530296	0.8219117704373898	1.2073443486540594	0.830286252158928	1.2171416398592516	0.9683594486206619	0.8587252067150234
Atg14	3.8817328865622502	3.6447852426855976	3.591148318845499	3.6847103410358444	3.98660879448603	3.651393066818343	3.709792729669912	3.998345516334763	3.236003329506231
Mrpl47	9.942463620002675	8.864065703763202	8.969384662673754	7.66133701151428	7.192568678368657	8.343468983593228	9.80059951689563	8.96682426413009	8.76373118973229
Rapgef6	10.756112463063635	10.23993712558542	10.484487664084376	11.03429471603783	10.234930355790059	9.303092363542465	9.458152186157465	9.587692726183251	9.450253788121993
Fbxo34	3.7945755237553933	4.319227165243293	3.909930951066253	4.270692201205626	3.7455255109502947	4.16473321819188	3.94010884265376	3.605404778044951	4.1615536941500535
Plekhg2	4.224852554889029	4.499004915966802	4.39849660306408	4.296273280686098	4.250928448400848	3.668160420455325	4.223781725598219	3.3310089035568655	5.0479516960152235
Zdhhc18	4.290178609070902	4.208533248344654	3.6456031175060093	4.0678809449256645	4.029350331327983	3.6112959248543803	4.141861403873983	3.5565009356437014	4.7014915303286395
Rps16	32.54739525091998	33.20139718544495	31.410793994365264	31.849478137701354	31.570914601343336	28.623017495134224	31.745556296599503	33.10584322362829	29.3201264940521
Mcrs1	12.891368888043006	12.5535839110286	12.120588218424173	14.099581083116567	12.92259197683815	13.951401561192773	13.31621411683911	13.22447459948238	12.633805143166047
Tob1	21.32157731684381	22.681141733110813	22.48543582685598	22.392902317018684	21.777511449825976	22.380398744582337	21.035152759185173	19.39893152426925	23.275356398371297
Gch1	3.1605530800338606	2.794266086567459	2.7543168909240627	2.5669704822549733	2.7180119728332715	2.238368752473866	2.5502909442325548	2.260241495241157	2.224585196025344
Nr0b2	6.910468031038307	4.2204810036327585	4.3426037745255535	5.897588878781364	6.747421606558799	7.600710013522171	8.781331598319397	7.156621154735387	9.00031185659292
Nme1	2.5753611499404765	2.097498857359401	2.184835893974785	2.367175925537928	1.966048230057654	2.389687372881294	2.734331640407219	3.1157368615631795	3.2483082890162005
Adgrl3	1.4598708253317663	1.4793761035084247	1.4847522278481098	1.6798797321879466	1.7582973128274788	1.5986194892085122	1.6950352867318816	1.9157636729004968	1.7657586622817696
Osbpl5	4.51866065764525	4.351658214389219	4.201707041627351	4.431484724930287	4.54352798585982	3.827422404386188	4.604372717376185	4.2293595948269465	4.3781655306408025
Bclaf1	47.479757911985836	46.76895644624829	47.997541711761194	45.90332179951178	48.38662386514134	44.61702867860061	42.23373114415553	43.527908605149534	37.86325865291066
Spag1	0.8408095294887735	0.851831918145755	0.8414210986435846	1.0596682626957343	1.0920405178103312	0.8120162961404677	1.0279697382934392	1.1764515824607586	1.0760213536927827
Atoh8	3.217098573213801	3.0780250066467585	3.2030796183900754	3.527080212084698	3.1780443259641364	2.695789927991835	3.0602288079578472	4.062175368545018	3.896706370183326
Wdtc1	10.611327166462315	11.34066535950101	9.242025831431299	12.447269204897811	11.96242422790739	9.846290699769748	11.898833524849142	9.109880214928856	11.189531622235771
Zbtb42	1.806428440491655	1.8236501665674172	1.4377754798289375	1.6070351979091038	1.1938601254840384	1.3690163773190276	1.5243193205746686	1.2885473054101275	1.4335220749162103
Zfp60	3.5415419582138807	2.9478498826781787	2.76002103930918	2.9755923567345497	3.5473226684441057	3.272787973508351	3.287637613658453	3.5520199788533	3.57857602981905
Prkci	5.429524668383477	5.616282714865535	5.508756945864175	6.381121017101161	5.749041905757681	6.068104027589946	5.595207843805975	6.260604268716165	5.97032563469299
Vps13b	10.405490439557806	10.921479624051958	10.719984312196539	10.29820663364141	11.126640903863432	10.480461807009496	10.80249961263346	10.863054464478612	10.258016138944713
Phc3	8.333597548219746	8.863110878136316	8.988299201857414	9.173146889389018	10.00399288256367	8.249897436483565	8.822587429170344	9.116218428072555	8.782064110799245
Slc20a2	53.40824589193331	51.11877738940801	51.0768041027691	51.87584377483057	48.200353186824394	49.07564926971661	54.12527802033864	51.86507137685213	45.42962389981197
Cdkn1c	11.567413680223522	9.96611977458166	11.279946585363604	11.3523337154067	11.891988444984557	8.261123181144999	9.194452984928041	11.334033525412798	7.982189793909397
Ldah	11.364189283100393	11.050496768112621	9.915634796220491	9.28169574299615	10.293514819533812	10.632905462585976	12.321326830746402	12.30143348761219	10.334356814741856
Rfx7	3.3003187055839023	3.4545154071573183	3.10883879595155	3.2361500293898806	3.2472106791597017	3.2940930529553256	3.712534758605122	3.204387244039804	3.4102652996933522
Inf2	2.863482682225462	2.9646561094216466	2.8386044926278426	3.2207870165876074	3.1390305248570693	2.8812032804235335	3.333365088846344	3.1880106616424286	3.016010101406832
Atp8a1	15.425278511009202	14.514338846227046	15.162327001484554	15.102385216365773	14.323102640704983	14.249199498955758	14.809003111919203	14.922539881752297	13.933796360034306
Ahdc1	4.53430696044361	4.5290956034450325	4.300687888141472	4.150702968102544	5.5517324421891265	4.276658239094654	4.8432550799617	4.334002573135916	4.990846291880616
Ddhd1	3.230322700526574	3.41399833190129	3.0467151799376935	3.0039629992144548	3.304381850974826	3.445140206038177	3.63572762743317	3.975697341144524	3.5540252989725105
Lzts3	1.627498006728854	2.3725374255291687	1.8561103164853574	1.9772134966578112	1.805955479242614	1.3720178915704069	1.7943793751608306	1.374512590365391	1.5480133435802799
Cd81	195.4043027167955	196.06313646792563	202.00007747014146	199.5546207228134	181.85831807744898	177.7242088376397	183.20068984901226	188.18893849637917	195.19054697330333
Fam13a	5.014096013789402	5.623400943908457	6.767561094009534	6.050908458793896	7.123207988658282	5.9914650867216235	7.745409676791652	7.045459334356033	5.882031552320421
Cisd1	95.57556572572913	85.94363254076521	84.91202181289822	84.71843658878974	83.65589629824194	93.93723850302145	86.73455153868947	88.01261804100874	78.19043007518067
Fermt2	81.14242542808583	82.94747577991102	89.38850860710617	84.60659122624887	87.42454372083864	79.17086747084416	80.37198412011766	84.5351626768848	81.1227364322963
Tmem33	8.528934312573455	8.544445481364182	7.733426967633754	8.052411679998523	7.787404117127585	7.715563906049188	8.460085082988957	8.525965486318817	8.29339826836882
Gnpnat1	3.2697843741118677	2.7181626530100056	2.979215680074499	3.1742019353248865	3.1992964550871754	3.265856469294458	3.1197664806798295	2.7202981354365225	2.5139916844768586
Mynn	5.544164518831275	5.531019016884078	5.858896146810775	5.310336031014572	5.721443744793948	5.744373435787424	4.965760026966827	5.228443734019714	5.073006464623452
Limch1	61.464228662462	68.31021697010276	66.35311316378247	67.4825352513652	73.56391623251683	69.79736136976199	75.79970950114536	69.63225087186095	70.66772672037
Mrps26	6.004065795782573	5.352841683671126	4.814310892462603	5.607124114537264	5.092677276459612	7.127142624915669	6.235060177874813	6.36609189644869	5.793462654767542
Eef1a1	380.2519626152097	369.1135371184276	386.3137781569066	405.49543500054506	402.04037061961776	422.5591989366492	425.3142184067252	520.1304736729185	411.15265085801286
Fam222b	4.017108769840139	3.9738796100418434	3.1549898035333306	4.3229815789297135	4.6560448330951445	3.7562943847510124	4.539026196026282	3.4904772978274243	5.1858651895564885
Ppp1r16b	2.8931996545285945	2.6615383157358283	3.030156980348024	2.450211161529085	2.3541545445304677	2.948994461637015	2.8500467401376692	3.635584957588837	3.0481235666905566
Actr5	2.115406773074066	2.2187783564900876	2.5112784024331676	1.8819085583595498	2.1575038016136077	1.6594299643134214	2.510219032650898	2.350472479833788	2.0193263624377207
Slc16a9	1.8367185287731977	1.8860502123758593	1.9180590833280484	1.4880906332076316	1.70601338945485	1.7569721328444345	1.5879340845523258	2.042165919202413	1.2889441242974518
Mrpl23	2.768903505599995	2.6829151344947606	2.783361728672562	3.4478439099151243	2.9805261670226906	2.8331860357477407	2.74265923379004	2.830268342698021	2.586888408848932
Pced1a	2.730929207566761	2.8745428693171426	3.272886790928524	3.375162088362236	3.504487239129033	3.0584537060921453	3.8622620642531986	3.525260498453994	2.976294762645655
Dzip1l	1.3735125924158391	1.4770177990359017	1.7535650913541947	1.8381055143287675	1.4730543197223944	1.5746642256337062	1.6567445615495933	2.020865994155947	1.7939873258981396
Apopt1	7.03780562294705	6.760507677372739	6.819733350669408	8.020219407266943	7.11105475721025	8.549667640022552	7.571861208240817	6.685015067095132	6.883912315161834
Vopp1	5.39465325866985	5.47353043090018	5.631911123103794	5.327461727709021	5.115060777660874	6.224103216098795	6.4248481907587704	6.515434608224815	6.690539152655099
